,num_layers,accuracy_train_init,accuracy_test_init,alignment_train_init,accuracy_train_final,accuracy_test_final,alignment_train_epochs,circuit_executions,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config.name,config.file,config.n_samples,config.noise,config.num_sectors,config.points_per_sector,config.grid_size,config.sampling_radius,config.training_size,config.testing_size,config.validation_size,config.device,config.n_qubits,config.trainable,config.input_scaling,config.data_reuploading,config.ansatz,config.ansatz_layers,config.optimizer,config.lr,config.mclr,config.cclr,config.epochs,config.train_method,config.target_accuracy,config.get_alignment_every,config.validate_every_epoch,config.base_path,config.lambda_kao,config.lambda_co,config.clusters,config.ray_logging_path
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.17980268597602844, 0.19528155028820038, 0.20526911318302155, 0.2206992357969284, 0.23095624148845673, 0.24286317825317383, 0.24912233650684357, 0.25846540927886963, 0.2631579637527466, 0.2750062346458435, 0.2831849455833435, 0.2867187261581421, 0.28988131880760193, 0.2924257516860962, 0.29611706733703613, 0.2976378798484802, 0.2985120415687561, 0.3001587688922882, 0.3034358322620392, 0.305877685546875, 0.30628225207328796, 0.30933135747909546, 0.3114996552467346, 0.3129364550113678, 0.31523260474205017, 0.3181532323360443, 0.32022443413734436, 0.32243800163269043, 0.3255988359451294, 0.3261834979057312, 0.32860812544822693, 0.32982364296913147, 0.3309587240219116, 0.3327559232711792, 0.33315756916999817, 0.33378875255584717, 0.3342178463935852, 0.33775341510772705, 0.3390048146247864, 0.3405584692955017, 0.341232568025589, 0.34021875262260437, 0.34207165241241455, 0.3450331389904022, 0.348569393157959, 0.35148099064826965, 0.35315150022506714, 0.3600866198539734, 0.3591988682746887, 0.3623761832714081]",8000,1734305321,,False,1,f7985_00036,2024-12-16_00-28-41,1509.3072617053986,1509.3072617053986,211574,digvijay-Alienware-Area-51-R5,100.87.195.216,1509.3072617053986,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9555555555555556,"[0.17488455772399902, 0.1872606724500656, 0.18810106813907623, 0.19863896071910858, 0.20405413210391998, 0.2166246920824051, 0.2154778093099594, 0.219917893409729, 0.22396424412727356, 0.2331329733133316, 0.23431308567523956, 0.2418384850025177, 0.2477240115404129, 0.25390657782554626, 0.25818613171577454, 0.26514413952827454, 0.267378568649292, 0.2706814408302307, 0.2703358232975006, 0.27458101511001587, 0.27732354402542114, 0.2782288193702698, 0.28231701254844666, 0.2866954803466797, 0.2830291986465454, 0.2870207726955414, 0.28842806816101074, 0.28703778982162476, 0.2911769449710846, 0.2946363687515259, 0.2960291802883148, 0.2973812222480774, 0.29547497630119324, 0.2965485751628876, 0.2994118332862854, 0.30116012692451477, 0.30761203169822693, 0.31399622559547424, 0.3146454095840454, 0.313947856426239, 0.31704816222190857, 0.3155912458896637, 0.31985029578208923, 0.32477739453315735, 0.3282858729362488, 0.32954442501068115, 0.32496166229248047, 0.3250574767589569, 0.3219604790210724, 0.32396477460861206]",2000,1734288158,,False,1,f7985_00005,2024-12-15_19-42-38,1395.4984838962555,1395.4984838962555,16932,digvijay-Alienware-Area-51-R5,100.87.195.216,1395.4984838962555,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.17980268597602844, 0.19528155028820038, 0.20526911318302155, 0.2206992357969284, 0.23095624148845673, 0.24286317825317383, 0.24912233650684357, 0.25846540927886963, 0.2631579637527466, 0.2750062346458435, 0.2831849455833435, 0.2867187261581421, 0.28988131880760193, 0.2924257516860962, 0.29611706733703613, 0.2976378798484802, 0.2985120415687561, 0.3001587688922882, 0.3034358322620392, 0.305877685546875, 0.30628225207328796, 0.30933135747909546, 0.3114996552467346, 0.3129364550113678, 0.31523260474205017, 0.3181532323360443, 0.32022443413734436, 0.32243800163269043, 0.3255988359451294, 0.3261834979057312, 0.32860812544822693, 0.32982364296913147, 0.3309587240219116, 0.3327559232711792, 0.33315756916999817, 0.33378875255584717, 0.3342178463935852, 0.33775341510772705, 0.3390048146247864, 0.3405584692955017, 0.341232568025589, 0.34021875262260437, 0.34207165241241455, 0.3450331389904022, 0.348569393157959, 0.35148099064826965, 0.35315150022506714, 0.3600866198539734, 0.3591988682746887, 0.3623761832714081]",8000,1734294224,,False,1,f7985_00016,2024-12-15_21-23-44,1501.7148923873901,1501.7148923873901,84103,digvijay-Alienware-Area-51-R5,100.87.195.216,1501.7148923873901,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9555555555555556,"[0.20378290116786957, 0.17942316830158234, 0.20912930369377136, 0.19040745496749878, 0.19000844657421112]",8000,1734297841,,False,1,f7985_00023,2024-12-15_22-24-01,522.0087330341339,522.0087330341339,138149,digvijay-Alienware-Area-51-R5,100.87.195.216,522.0087330341339,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9111111111111111,"[0.21712009608745575, 0.2304430603981018, 0.22174988687038422, 0.2093452662229538, 0.20448748767375946]",10000,1734287215,,False,1,f7985_00004,2024-12-15_19-26-55,594.4612374305725,594.4612374305725,15405,digvijay-Alienware-Area-51-R5,100.87.195.216,594.4612374305725,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9777777777777777,0.9777777777777777,"[0.1871493011713028, 0.2084215134382248, 0.22432848811149597, 0.24149957299232483, 0.25883257389068604, 0.2709197998046875, 0.27946916222572327, 0.2875758707523346, 0.29219311475753784, 0.29653969407081604, 0.3021888732910156, 0.3072984516620636, 0.3101407289505005, 0.3137817084789276, 0.3170652985572815, 0.32084861397743225, 0.3233085572719574, 0.3258316218852997, 0.32834333181381226, 0.3315148949623108, 0.3333604335784912, 0.3344085216522217, 0.3344937562942505, 0.3364114761352539, 0.3384605646133423, 0.34175243973731995, 0.3438798189163208, 0.34599581360816956, 0.3481293320655823, 0.3492386043071747, 0.3519701063632965, 0.35390910506248474, 0.35616448521614075, 0.3590233623981476, 0.3612838387489319, 0.362545371055603, 0.36550381779670715, 0.36839058995246887, 0.3705332577228546, 0.3742600381374359, 0.3762753903865814, 0.3783159852027893, 0.3799549341201782, 0.3819361925125122, 0.3873419761657715, 0.39353829622268677, 0.3974877893924713, 0.40588170289993286, 0.41062411665916443, 0.4171319305896759]",32000,1734301693,,False,1,f7985_00028,2024-12-15_23-28-13,1921.172129869461,1921.172129869461,167387,digvijay-Alienware-Area-51-R5,100.87.195.216,1921.172129869461,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.9333333333333333,0.8,0.1685277819633484,0.9555555555555556,0.9555555555555556,"[0.20378290116786957, 0.17942316830158234, 0.20912930369377136, 0.19040745496749878, 0.19000844657421112]",8000,1734308955,,False,1,f7985_00043,2024-12-16_01-29-15,525.7967855930328,525.7967855930328,265531,digvijay-Alienware-Area-51-R5,100.87.195.216,525.7967855930328,1,double_cake,,100,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,8,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.99,0.92,"[0.1486821174621582, 0.1444256603717804, 0.144051194190979, 0.1320672184228897, 0.13797226548194885]",10000,1735931368,,False,1,3bf6d_00003,2025-01-03_20-09-28,1499.042188167572,1499.042188167572,14936,digvijay-Alienware-Area-51-R5,172.24.11.109,1499.042188167572,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.99,0.92,"[0.1486821174621582, 0.1444256603717804, 0.144051194190979, 0.1320672184228897, 0.13797226548194885]",10000,1735932853,,False,1,3bf6d_00004,2025-01-03_20-34-13,1483.5007762908936,1483.5007762908936,15206,digvijay-Alienware-Area-51-R5,172.24.11.109,1483.5007762908936,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.99,0.92,"[0.1486821174621582, 0.1444256603717804, 0.144051194190979, 0.1320672184228897, 0.13797226548194885]",10000,1735931364,,False,1,3bf6d_00002,2025-01-03_20-09-24,1506.0930562019348,1506.0930562019348,14849,digvijay-Alienware-Area-51-R5,172.24.11.109,1506.0930562019348,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.99,0.92,"[0.1486821174621582, 0.1444256603717804, 0.144051194190979, 0.1320672184228897, 0.13797226548194885]",10000,1735929863,,False,1,3bf6d_00000,2025-01-03_19-44-23,1506.438054561615,1506.438054561615,14353,digvijay-Alienware-Area-51-R5,172.24.11.109,1506.438054561615,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.99,0.92,"[0.1486821174621582, 0.1444256603717804, 0.144051194190979, 0.1320672184228897, 0.13797226548194885]",10000,1735929851,,False,1,3bf6d_00001,2025-01-03_19-44-11,1494.177098274231,1494.177098274231,14354,digvijay-Alienware-Area-51-R5,172.24.11.109,1494.177098274231,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.91,"[0.1961800903081894, 0.21401859819889069, 0.22961395978927612, 0.24227388203144073, 0.24933335185050964, 0.2559948265552521, 0.26194459199905396, 0.26585713028907776, 0.2696509063243866, 0.27373042702674866]",18000,1737555220,,False,1,fba5e_00001,2025-01-22_15-13-40,2122.8994042873383,2122.8994042873383,25434,digvijay-Alienware-Area-51-R5,172.24.13.56,2122.8994042873383,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.91,"[0.1961800903081894, 0.21401859819889069, 0.22961395978927612, 0.24227388203144073, 0.24933335185050964, 0.2559948265552521, 0.26194459199905396, 0.26585713028907776, 0.2696509063243866, 0.27373042702674866]",18000,1737553091,,False,1,fba5e_00000,2025-01-22_14-38-11,2203.200884580612,2203.200884580612,24015,digvijay-Alienware-Area-51-R5,172.24.13.56,2203.200884580612,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.91,"[0.1961800903081894, 0.21401859819889069, 0.22961395978927612, 0.24227388203144073, 0.24933335185050964, 0.2559948265552521, 0.26194459199905396, 0.26585713028907776, 0.2696509063243866, 0.27373042702674866]",18000,1737561667,,False,1,fba5e_00004,2025-01-22_17-01-07,2065.6070518493652,2065.6070518493652,36157,digvijay-Alienware-Area-51-R5,172.24.13.56,2065.6070518493652,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.91,"[0.1961800903081894, 0.21401859819889069, 0.22961395978927612, 0.24227388203144073, 0.24933335185050964, 0.2559948265552521, 0.26194459199905396, 0.26585713028907776, 0.2696509063243866, 0.27373042702674866]",18000,1737559595,,False,1,fba5e_00003,2025-01-22_16-26-35,2175.973807811737,2175.973807811737,34019,digvijay-Alienware-Area-51-R5,172.24.13.56,2175.973807811737,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.91,"[0.1961800903081894, 0.21401859819889069, 0.22961395978927612, 0.24227388203144073, 0.24933335185050964, 0.2559948265552521, 0.26194459199905396, 0.26585713028907776, 0.2696509063243866, 0.27373042702674866]",18000,1737557413,,False,1,fba5e_00002,2025-01-22_15-50-13,2187.044360637665,2187.044360637665,28642,digvijay-Alienware-Area-51-R5,172.24.13.56,2187.044360637665,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.93,"[0.2019929587841034, 0.22428689897060394, 0.2393387258052826, 0.2525865137577057, 0.26023587584495544, 0.2708612382411957, 0.2754734456539154, 0.2799440324306488, 0.28419598937034607, 0.2884920835494995]",50000,1737657113,,False,1,8ffa5_00002,2025-01-23_19-31-53,2702.6631202697754,2702.6631202697754,65208,digvijay-Alienware-Area-51-R5,172.24.13.56,2702.6631202697754,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.93,"[0.2019929587841034, 0.22428689897060394, 0.2393387258052826, 0.2525865137577057, 0.26023587584495544, 0.2708612382411957, 0.2754734456539154, 0.2799440324306488, 0.28419598937034607, 0.2884920835494995]",50000,1737662705,,False,1,8ffa5_00004,2025-01-23_21-05-05,2781.5339674949646,2781.5339674949646,67333,digvijay-Alienware-Area-51-R5,172.24.13.56,2781.5339674949646,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.93,"[0.2019929587841034, 0.22428689897060394, 0.2393387258052826, 0.2525865137577057, 0.26023587584495544, 0.2708612382411957, 0.2754734456539154, 0.2799440324306488, 0.28419598937034607, 0.2884920835494995]",50000,1737651563,,False,1,8ffa5_00000,2025-01-23_17-59-23,2930.3762590885162,2930.3762590885162,60441,digvijay-Alienware-Area-51-R5,172.24.13.56,2930.3762590885162,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.93,"[0.2019929587841034, 0.22428689897060394, 0.2393387258052826, 0.2525865137577057, 0.26023587584495544, 0.2708612382411957, 0.2754734456539154, 0.2799440324306488, 0.28419598937034607, 0.2884920835494995]",50000,1737654404,,False,1,8ffa5_00001,2025-01-23_18-46-44,2834.847161054611,2834.847161054611,63708,digvijay-Alienware-Area-51-R5,172.24.13.56,2834.847161054611,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.98,0.93,"[0.2019929587841034, 0.22428689897060394, 0.2393387258052826, 0.2525865137577057, 0.26023587584495544, 0.2708612382411957, 0.2754734456539154, 0.2799440324306488, 0.28419598937034607, 0.2884920835494995]",50000,1737659917,,False,1,8ffa5_00003,2025-01-23_20-18-37,2798.42613697052,2798.42613697052,66273,digvijay-Alienware-Area-51-R5,172.24.13.56,2798.42613697052,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,random,0.95,50,1,results/,0.01,0.01,10,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.95,0.86,"[0.1376173049211502, 0.14742697775363922, 0.14563484489917755, 0.1575341820716858, 0.1659054458141327]",4000,1735911941,,False,1,123a9_00005,2025-01-03_14-45-41,1271.796335220337,1271.796335220337,11812,digvijay-Alienware-Area-51-R5,172.24.11.109,1271.796335220337,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.95,0.86,"[0.1376173049211502, 0.14742697775363922, 0.14563484489917755, 0.1575341820716858, 0.1659054458141327]",4000,1735910663,,False,1,123a9_00003,2025-01-03_14-24-23,1283.4520649909973,1283.4520649909973,11398,digvijay-Alienware-Area-51-R5,172.24.11.109,1283.4520649909973,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.96,0.94,"[0.12805569171905518, 0.16773538291454315, 0.14219483733177185, 0.12044110149145126, 0.14186233282089233]",2000,1735911736,,False,1,123a9_00004,2025-01-03_14-42-16,1204.4992475509644,1204.4992475509644,11686,digvijay-Alienware-Area-51-R5,172.24.11.109,1204.4992475509644,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.95,0.86,"[0.1376173049211502, 0.14742697775363922, 0.14563484489917755, 0.1575341820716858, 0.1659054458141327]",4000,1735913227,,False,1,123a9_00007,2025-01-03_15-07-07,1279.4171051979065,1279.4171051979065,12153,digvijay-Alienware-Area-51-R5,172.24.11.109,1279.4171051979065,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.96,0.94,"[0.12805569171905518, 0.16773538291454315, 0.14219483733177185, 0.12044110149145126, 0.14186233282089233]",2000,1735910525,,False,1,123a9_00002,2025-01-03_14-22-05,1208.2265722751617,1208.2265722751617,11308,digvijay-Alienware-Area-51-R5,172.24.11.109,1208.2265722751617,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.96,0.94,"[0.12805569171905518, 0.16773538291454315, 0.14219483733177185, 0.12044110149145126, 0.14186233282089233]",2000,1735912951,,False,1,123a9_00006,2025-01-03_15-02-31,1209.0061583518982,1209.0061583518982,12045,digvijay-Alienware-Area-51-R5,172.24.11.109,1209.0061583518982,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.95,0.86,"[0.1376173049211502, 0.14742697775363922, 0.14563484489917755, 0.1575341820716858, 0.1659054458141327]",4000,1735914520,,False,1,123a9_00009,2025-01-03_15-28-40,1287.1599740982056,1287.1599740982056,12560,digvijay-Alienware-Area-51-R5,172.24.11.109,1287.1599740982056,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.96,0.94,"[0.12805569171905518, 0.16773538291454315, 0.14219483733177185, 0.12044110149145126, 0.14186233282089233]",2000,1735909311,,False,1,123a9_00000,2025-01-03_14-01-51,1210.6364614963531,1210.6364614963531,10723,digvijay-Alienware-Area-51-R5,172.24.11.109,1210.6364614963531,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.95,0.86,"[0.1376173049211502, 0.14742697775363922, 0.14563484489917755, 0.1575341820716858, 0.1659054458141327]",4000,1735909374,,False,1,123a9_00001,2025-01-03_14-02-54,1273.2859437465668,1273.2859437465668,10722,digvijay-Alienware-Area-51-R5,172.24.11.109,1273.2859437465668,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,4,logs/checkerboard
0,5,0.96,0.87,0.15083949267864227,0.96,0.94,"[0.12805569171905518, 0.16773538291454315, 0.14219483733177185, 0.12044110149145126, 0.14186233282089233]",2000,1735914175,,False,1,123a9_00008,2025-01-03_15-22-56,1218.1210436820984,1218.1210436820984,12437,digvijay-Alienware-Area-51-R5,172.24.11.109,1218.1210436820984,1,corners,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/corners.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,he,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
0,5,0.9333333333333333,0.6666666666666666,0.1973714828491211,0.9666666666666667,0.8666666666666667,"[0.2614848017692566, 0.28023797273635864, 0.273479163646698, 0.24481061100959778, 0.23169516026973724]",6000,1734019197,,False,1,81e7d_00012,2024-12-12_16-59-57,361.3537757396698,361.3537757396698,1888864,digvijay-Alienware-Area-51-R5,172.24.11.109,361.3537757396698,1,checkerboard,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/checkerboard_dataset.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,embedding_paper,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.6666666666666666,0.1973714828491211,1.0,1.0,"[0.2420935332775116, 0.2805596590042114, 0.30274173617362976, 0.32562994956970215, 0.34095028042793274, 0.3552541434764862, 0.3750167787075043, 0.3891438841819763, 0.4108216166496277, 0.42260557413101196, 0.43596702814102173, 0.44127142429351807, 0.4517659842967987, 0.4600330591201782, 0.4642616808414459, 0.47043377161026, 0.4764716923236847, 0.4810406267642975, 0.4840710163116455, 0.48578736186027527, 0.48999476432800293, 0.49585533142089844, 0.4966517388820648, 0.5016276836395264, 0.505013644695282, 0.508283257484436, 0.5091370344161987, 0.5120655298233032, 0.5125979781150818, 0.5143150091171265, 0.5164947509765625, 0.5173669457435608, 0.5207846164703369, 0.5217719078063965, 0.5241147875785828, 0.5259148478507996, 0.5255878567695618, 0.5276878476142883, 0.5288635492324829, 0.5285264849662781, 0.5315384864807129, 0.5322250127792358, 0.5338173508644104, 0.5332861542701721, 0.5339517593383789, 0.5351458787918091, 0.5355328321456909, 0.5370165705680847, 0.537892758846283, 0.5383722186088562]",18000,1734032554,,False,1,81e7d_00047,2024-12-12_20-42-34,1039.7734894752502,1039.7734894752502,2058377,digvijay-Alienware-Area-51-R5,172.24.11.109,1039.7734894752502,1,checkerboard,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/checkerboard_dataset.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,embedding_paper,5,gd,0.1,0.01,0.01,500,random,0.95,10,1,results/,0.01,0.01,6,logs/checkerboard
0,5,0.9333333333333333,0.6666666666666666,0.1973714828491211,0.9666666666666667,0.7,"[0.24735914170742035, 0.24319672584533691, 0.2541288435459137, 0.2410285472869873, 0.19563768804073334]",2000,1734015274,,False,1,81e7d_00000,2024-12-12_15-54-34,207.6023190021515,207.6023190021515,1838465,digvijay-Alienware-Area-51-R5,172.24.11.109,207.6023190021515,1,checkerboard,/home/digvijay/Documents/developer/greedy_kernel_alignment/data/checkerboard_dataset.npy,200,0.5,3,15,4,0.1,0.5,0.5,0.0,lightning.qubit,4,True,True,True,embedding_paper,5,gd,0.1,0.01,0.01,500,ccka,0.95,10,1,results/,0.01,0.01,2,logs/checkerboard
